Unnamed: 0,datetime,open,high,low,close,volume,shadow,abs_diff,avg_abs_diff_15d,new_column,signal_1,HL,HC,LC,TR,ATR,Upper Band,Lower Band,Supertrend,In Uptrend,Tenkan-sen,Kijun-sen,Senkou Span A,Senkou Span B,Chikou Span,Buy Signal,Sell Signal,signal_2,combined_signal,signal,signals,trade_type
315,2020-07-19,9171.79,9239.59,9108.0,9210.51,75554.579,-0.7510330578512505,38.719999999999345,214.69915631815002,0.0,0,131.59000000000015,67.79000000000087,63.79999999999927,131.59000000000015,123.02999999999993,9542.885,8936.21,8936.21,True,9196.51,9247.2,9221.855,9656.825,9631.66,False,False,0,0.0,0,0,hold
316,2020-07-20,9210.68,9221.0,9131.01,9161.13,72429.691,0.6078708375378066,49.55000000000109,214.32746429863434,0.0,0,89.98999999999978,10.489999999999782,79.5,89.98999999999978,117.71599999999998,9529.153,8936.21,8936.21,True,9196.51,9143.2,9169.855,9656.825,9298.4,False,False,0,0.0,0,0,hold
317,2020-07-21,9161.28,9439.6,9152.62,9388.01,179211.347,-0.22753936400123603,226.72999999999956,199.06504734589726,0.0010035697261113945,-1,286.97999999999956,278.47000000000116,8.5099999999984,286.97999999999956,139.31599999999997,9714.058,8936.21,8936.21,True,9241.810000000001,9143.2,9192.505000000001,9656.825,9246.75,True,False,1,-1.0,-1,-1,square_off
318,2020-07-22,9388.0,9543.0,9272.0,9518.25,126598.902,-0.19001919385796545,130.25,204.70407767050955,0.0,0,271.0,154.98999999999978,116.01000000000022,271.0,173.516,9928.048,8936.21,8936.21,True,9293.51,9179.7,9236.605,9656.825,9159.99,True,False,1,1.0,1,1,long
319,2020-07-23,9518.25,9678.32,9439.86,9604.41,166990.147,-0.8578226555246051,86.15999999999985,189.13251151670386,0.0,0,238.45999999999913,160.0699999999997,78.38999999999942,238.45999999999913,203.60399999999973,10169.902,8948.278,8948.278,True,9361.17,9289.16,9325.165,9539.349999999999,9008.0,True,False,1,1.0,1,0,hold
320,2020-07-24,9604.41,9650.0,9470.0,9539.7,133975.068,1.0771132746098233,64.70999999999913,161.86459535972986,0.0,0,180.0,45.590000000000146,134.40999999999985,180.0,213.2859999999997,10199.857999999998,8948.278,8948.278,True,9361.17,9289.16,9325.165,9416.195,9114.0,True,False,1,1.0,1,0,hold
321,2020-07-25,9539.7,9735.1,9526.31,9701.49,133377.589,-0.20773842635515655,161.78999999999905,178.43406693815842,0.0,0,208.79000000000087,195.39999999999964,13.390000000001237,208.79000000000087,237.0459999999999,10341.842999999999,8948.278,8948.278,True,9411.05,9317.55,9364.3,9416.195,9189.48,True,False,1,1.0,1,0,hold
322,2020-07-26,9701.54,10300.0,9655.2,9939.69,261998.786,-1.5129540205752678,238.14999999999964,214.77772438347256,0.006352945708903087,0,644.7999999999993,598.5100000000002,46.289999999999054,644.7999999999993,308.60999999999984,10903.43,9051.77,9051.77,True,9704.0,9600.0,9652.0,9558.2,9138.87,True,False,1,1.0,1,0,hold
323,2020-07-27,9939.68,11488.0,9928.61,11047.58,744752.4,-0.3975268526040258,1107.8999999999996,646.9089844557654,0.00035881113151369794,-1,1559.3899999999994,1548.3099999999995,11.079999999999927,1559.3899999999994,566.2879999999998,12407.169,9009.441,9009.441,True,10298.0,10194.0,10246.0,10152.2,9233.29,True,False,1,-1.0,-1,-1,square_off
324,2020-07-28,11047.58,11270.0,10580.0,10919.94,499486.679,2.6632717016609373,127.63999999999942,649.3715971324104,0.0,0,690.0,222.42000000000007,467.5799999999999,690.0,656.5959999999999,12894.788,9009.441,9009.441,True,10309.505000000001,10194.0,10251.7525,10152.2,9087.72,True,False,1,1.0,1,1,long
325,2020-07-29,10919.94,11364.8,10844.34,11113.03,356188.761,-1.3038997358744546,193.09000000000015,655.9404676744379,0.0,0,520.4599999999991,444.85999999999876,75.60000000000036,520.4599999999991,724.6879999999998,13278.633999999998,9009.441,9009.441,True,10320.310000000001,10194.0,10257.155,10152.2,9057.52,True,False,1,1.0,1,0,hold
326,2020-07-30,11113.01,11195.52,10826.55,11111.96,230327.988,271.81904761876496,1.0500000000010914,655.989422020576,0.0,0,368.97000000000116,82.48999999999978,286.4800000000014,368.97000000000116,756.7239999999998,13281.206999999999,9009.441,9009.441,True,10380.0,10194.0,10287.0,10152.2,9137.18,True,False,1,1.0,1,0,hold
327,2020-07-31,11111.97,11450.42,10971.78,11343.68,307399.731,-0.4606620344395984,231.71000000000095,665.0348734933659,0.0,0,478.6399999999994,338.46000000000095,140.17999999999847,478.6399999999994,723.4919999999998,13381.576000000001,9040.624,9040.624,True,10463.93,10266.01,10364.970000000001,10152.2,9071.86,True,False,1,1.0,1,0,hold
328,2020-08-01,11343.67,11887.45,11201.0,11811.42,386322.642,-0.16254409406734507,467.75,705.2599284998689,0.0,0,686.4500000000007,543.7700000000004,142.6800000000003,686.4500000000007,548.9040000000001,13190.937000000002,9897.512999999999,9897.512999999999,True,10678.725,10465.735,10572.23,10351.925,9339.6,True,False,1,1.0,1,0,hold
329,2020-08-02,11811.43,12154.25,10490.0,11079.72,492803.351,0.8059477115250558,731.710000000001,797.9858744742016,0.0,0,1664.25,342.8299999999999,1321.42,1664.25,743.7540000000001,13553.387,9897.512999999999,9897.512999999999,True,10840.279999999999,10599.135,10719.7075,10485.325,9258.51,True,False,1,1.0,1,-1,square_off
330,2020-08-03,11080.7,11483.0,10923.0,11227.07,238654.591,-1.7485140397622605,146.36999999999898,797.3599011868935,0.0,0,560.0,403.28000000000065,156.71999999999935,560.0,751.6620000000003,13457.986,9897.512999999999,9897.512999999999,True,10904.725,10599.135,10751.93,10485.325,9436.08,True,False,1,1.0,1,1,long
331,2020-08-04,11227.07,11427.38,11025.0,11200.05,200044.934,6.4785344189487954,27.020000000000437,798.0568244635843,0.0,0,402.3799999999992,200.3099999999995,202.0699999999997,402.3799999999992,758.3439999999998,13501.221999999998,9897.512999999999,9897.512999999999,True,11041.43,10599.135,10820.282500000001,10485.325,9236.28,True,False,1,1.0,1,0,hold
332,2020-08-05,11200.06,11798.56,11103.0,11752.5,263510.011,-0.08337557019766753,552.4400000000005,835.8547400489309,0.0,0,695.5599999999995,598.5100000000002,97.04999999999927,695.5599999999995,801.7279999999998,13855.963999999998,9897.512999999999,9897.512999999999,True,11322.125,10599.135,10960.630000000001,10485.325,9288.39,True,False,1,1.0,1,0,hold
333,2020-08-06,11752.5,11916.02,11571.78,11770.56,236459.595,-8.054263565891752,18.05999999999949,838.0213608153954,0.0,0,344.2399999999998,163.52000000000044,180.71999999999935,344.2399999999998,733.2859999999997,13943.758000000002,9897.512999999999,9897.512999999999,True,11322.125,10599.135,10960.630000000001,10485.325,9233.5,True,False,1,1.0,1,0,hold
334,2020-08-07,11769.97,11920.0,11318.93,11596.06,273935.127,1.5935253866942638,173.90999999999985,838.4174474628344,0.0,0,601.0699999999997,149.4400000000005,451.6299999999992,601.0699999999997,520.6499999999996,13181.414999999999,10057.515000000001,10057.515000000001,True,11322.125,10599.135,10960.630000000001,10485.325,9300.69,True,False,1,1.0,1,0,hold
335,2020-08-08,11596.26,11819.0,11513.69,11765.72,154707.303,-0.3144104803493505,169.45999999999913,837.9634063361304,0.0,0,305.3099999999995,222.9400000000005,82.36999999999898,305.3099999999995,469.71199999999953,13075.481,10257.209000000003,10257.209000000003,True,11322.125,10599.135,10960.630000000001,10485.325,9241.2,True,False,1,1.0,1,0,hold
336,2020-08-09,11765.72,11811.0,11526.9,11685.99,125463.463,1.9953593377649694,79.72999999999956,838.2274963637085,0.0,0,284.10000000000036,45.280000000000655,238.8199999999997,284.10000000000036,446.05599999999976,13007.118,10330.782000000001,10330.782000000001,True,11322.125,10599.135,10960.630000000001,10485.325,9254.17,True,False,1,1.0,1,0,hold
337,2020-08-10,11685.99,12100.0,11384.9,11896.89,290418.014,-0.9630630630630674,210.89999999999964,837.0818676578724,0.0,0,715.1000000000004,414.0100000000002,301.09000000000015,715.1000000000004,449.96399999999994,13092.342,10392.558,10392.558,True,11322.125,10599.135,10960.630000000001,10485.325,9197.3,True,False,1,1.0,1,0,hold
338,2020-08-11,11896.86,11944.0,11127.0,11392.64,336861.638,0.5268335250485875,504.22000000000116,636.7710496151517,0.0,0,817.0,47.11000000000058,769.8899999999994,817.0,544.516,13169.047999999999,10392.558,10392.558,True,11511.5,10620.625,11066.0625,10485.325,9132.0,True,False,1,1.0,1,0,hold
339,2020-08-12,11392.64,11630.0,11140.0,11568.36,213799.491,-0.3507853403141305,175.72000000000116,637.3650584258487,0.0,0,490.0,237.36000000000058,252.63999999999942,490.0,522.302,12951.905999999999,10392.558,10392.558,True,11562.5,10631.125,11096.8125,10485.325,9151.69,True,False,1,1.0,1,0,hold
340,2020-08-13,11568.37,11798.0,11272.0,11790.0,248214.725,-0.036096196363308346,221.6299999999992,638.6074848512359,0.0,0,526.0,229.63999999999942,296.3600000000006,526.0,566.4400000000002,13234.32,10392.558,10392.558,True,11601.5,10631.125,11116.3125,10485.325,9171.8,True,False,1,1.0,1,0,hold
341,2020-08-14,11790.0,11868.42,11644.6,11767.89,159019.959,5.57620985979176,22.110000000000582,637.0526621280701,0.0,0,223.8199999999997,78.42000000000007,145.39999999999964,223.8199999999997,554.384,13419.662,10392.558,10392.558,True,11613.5,10642.630000000001,11128.065,10485.325,9210.51,True,False,1,1.0,1,0,hold
342,2020-08-15,11767.89,11993.58,11682.0,11859.04,222262.987,-1.4760285244102787,91.15000000000146,634.5538903141569,0.0,0,311.5799999999999,225.6900000000005,85.88999999999942,311.5799999999999,473.67999999999995,13258.830000000002,10416.75,10416.75,True,11613.5,10653.435000000001,11133.4675,10485.325,9161.13,True,False,1,1.0,1,0,hold
343,2020-08-16,11858.91,11945.0,11688.0,11921.23,165733.721,-0.3814184852374927,62.31999999999971,598.1345610317919,0.0,0,257.0,85.95999999999913,171.04000000000087,257.0,361.67999999999995,12901.54,10731.46,10731.46,True,11613.5,10713.125,11163.3125,10485.325,9388.01,True,False,1,1.0,1,0,hold
344,2020-08-17,11921.32,12499.42,11780.0,12298.06,331435.112,-0.5344800127408842,376.7399999999998,489.8746129642855,0.0,0,719.4200000000001,578.1900000000005,141.22999999999956,719.4200000000001,407.56399999999996,13362.401999999998,10917.018,10917.018,True,11813.21,10969.64,11391.425,10657.91,9518.25,True,False,1,1.0,1,0,hold
345,2020-08-18,12298.06,12403.0,11810.0,11960.79,291349.888,0.4470898686512334,337.2699999999986,509.3733432256241,0.0,0,593.0,104.94000000000051,488.0599999999995,593.0,420.96399999999994,13369.392,10917.018,10917.018,True,11813.21,10984.71,11398.96,10699.71,9604.41,True,False,1,1.0,1,0,hold
346,2020-08-19,11962.03,12037.05,11574.78,11763.87,313267.066,0.9542289059345997,198.15999999999985,508.3581444435456,0.0,0,462.2699999999986,76.2599999999984,386.0100000000002,462.2699999999986,468.6539999999997,13211.877,10917.018,10917.018,True,11813.21,11012.865,11413.037499999999,10699.71,9539.7,True,False,1,1.0,1,0,hold
347,2020-08-20,11763.88,11888.0,11676.03,11857.92,130981.044,-0.31986388770735485,94.04000000000087,428.60140672304624,0.0,0,211.96999999999935,124.1299999999992,87.84000000000015,211.96999999999935,448.73199999999963,13128.211,10917.018,10917.018,True,11819.71,11077.310000000001,11448.51,10699.71,9701.49,True,False,1,1.0,1,0,hold
348,2020-08-21,11858.53,11882.68,11491.0,11538.53,195106.536,0.14853125000000206,320.0,441.999463493839,0.0,0,391.6800000000003,24.76000000000022,366.9200000000001,391.6800000000003,475.66799999999967,13113.844,10917.018,10917.018,True,11885.71,11214.015,11549.8625,10699.71,9939.69,False,False,0,0.0,0,-1,square_off
349,2020-08-22,11538.53,11689.08,11385.06,11670.47,126696.73,-0.1410489616492403,131.9399999999987,441.14691684468346,0.0,0,304.02000000000044,150.54999999999927,153.47000000000116,304.02000000000044,392.58799999999974,12714.833999999999,10917.018,10917.018,True,11942.24,11494.71,11718.474999999999,10699.71,11047.58,False,False,0,0.0,0,0,hold
350,2020-08-23,11670.48,11724.0,11522.15,11654.0,95608.033,8.000606796116738,16.479999999999563,445.4156448477928,0.0,0,201.85000000000036,53.530000000000655,148.3199999999997,201.85000000000036,314.35799999999983,12566.149,10917.018,10917.018,True,11942.24,11494.71,11718.474999999999,10699.71,10919.94,False,False,0,0.0,0,0,hold
351,2020-08-24,11654.0,11831.96,11595.0,11753.3,108781.125,-0.7921450151057445,99.29999999999927,444.93319439468445,0.0,0,236.95999999999913,177.95999999999913,59.0,236.95999999999913,269.29599999999994,12521.367999999999,10917.018,10917.018,True,11942.24,11494.71,11718.474999999999,10699.71,11113.03,True,False,1,1.0,1,1,long
352,2020-08-25,11753.29,11770.0,11130.0,11327.17,267234.771,0.4627100347319997,426.1200000000008,481.8989366782626,0.0,0,640.0,16.700000000000728,623.2999999999993,640.0,354.90200000000004,12514.706,10917.018,10917.018,True,11814.71,11494.71,11654.71,10699.71,11111.96,False,False,0,0.0,0,0,hold
353,2020-08-26,11327.18,11548.68,11255.95,11466.22,170305.024,-0.59306674338321,139.03999999999905,414.99268211730714,0.0,0,292.72999999999956,221.51000000000022,71.21999999999935,292.72999999999956,335.1119999999999,12407.651,10917.018,10917.018,True,11766.5,11494.71,11630.605,10771.720000000001,11343.68,False,False,0,0.0,0,0,hold
354,2020-08-27,11466.22,11593.0,11130.82,11335.53,253778.342,1.5663784528273241,130.6899999999987,413.1490278559424,0.0,0,462.1800000000003,126.78000000000065,335.39999999999964,462.1800000000003,366.74399999999986,12462.142,10917.018,10917.018,True,11583.525,11494.71,11539.1175,10771.720000000001,11811.42,False,False,0,0.0,0,0,hold
355,2020-08-28,11335.83,11544.88,11283.19,11526.85,129477.627,-0.09438802219662232,191.02000000000044,410.2173395613638,0.0,0,261.6899999999987,209.34999999999854,52.340000000000146,261.6899999999987,378.71199999999953,12550.170999999998,10917.018,10917.018,True,11509.0,11711.21,11610.105,10771.720000000001,11079.72,False,False,0,0.0,0,0,hold
356,2020-08-29,11526.85,11582.0,11419.34,11466.66,83715.229,0.786177105831522,60.19000000000051,407.5917685443576,0.0,0,162.65999999999985,55.149999999999636,107.51000000000022,162.65999999999985,363.8519999999997,12592.225999999999,10917.018,10917.018,True,11506.34,11762.21,11634.275,10771.720000000001,11227.07,False,False,0,0.0,0,0,hold
357,2020-08-30,11466.27,11724.12,11457.88,11714.14,113266.672,-0.04026304111026515,247.86999999999898,415.81265883482354,0.0,0,266.2400000000016,257.46000000000095,8.780000000000655,266.2400000000016,289.1,12458.3,10917.018,10917.018,True,11480.98,11801.21,11641.095,10771.720000000001,11200.05,True,False,1,1.0,1,0,hold
358,2020-08-31,11714.13,11784.21,11575.78,11658.11,127272.378,1.4696536951089247,56.01999999999862,416.22180022652526,0.0,0,208.42999999999847,70.06999999999971,138.35999999999876,208.42999999999847,272.2399999999998,12496.714999999998,10917.018,10917.018,True,11480.98,11813.21,11647.095,10771.720000000001,11752.5,True,False,1,1.0,1,0,hold
359,2020-09-01,11658.11,12061.07,11531.34,11930.18,211680.828,-0.4810894255154907,272.0699999999997,393.8916358665088,0.0,0,529.7299999999996,402.9599999999991,126.77000000000044,529.7299999999996,285.74999999999966,12653.454999999998,10938.955000000002,10938.955000000002,True,11595.535,11813.21,11704.3725,10771.720000000001,11770.56,True,False,1,1.0,1,0,hold
360,2020-09-02,11930.17,11961.0,11156.0,11396.96,280411.964,0.45190450291629697,533.210000000001,454.4269823717565,-0.0008475169312584089,1,805.0,30.81999999999971,774.1800000000003,805.0,394.4119999999999,12741.736,10938.955000000002,10938.955000000002,True,11595.535,11813.21,11704.3725,10771.720000000001,11596.06,False,False,0,1.0,1,0,hold
361,2020-09-03,11396.44,11475.0,9901.16,10141.08,487812.737,0.19111649248024468,1255.3600000000006,822.4390522856008,-0.0001522403872038655,1,1573.8400000000001,78.04000000000087,1495.7999999999993,1573.8400000000001,676.6479999999999,12718.024,8658.136,12718.024,False,10981.115,11200.29,11090.7025,10771.720000000001,11765.72,False,True,-1,1.0,1,-1,square_off
362,2020-09-04,10141.4,10635.77,9878.65,10448.0,432563.841,-0.6124266144814097,306.60000000000036,830.2513250385747,0.0,0,757.1200000000008,494.6900000000005,262.4300000000003,757.1200000000008,774.8239999999998,12581.681999999999,7932.737999999999,12581.681999999999,False,10969.86,11189.035,11079.4475,10771.720000000001,11685.99,False,True,-1,-1.0,-1,0,hold
363,2020-09-05,10448.0,10567.87,9808.58,10168.71,399307.282,1.2894482437609585,279.2900000000009,827.1621559306698,0.0,0,759.2900000000009,119.8700000000008,639.4200000000001,759.2900000000009,884.9960000000003,12581.681999999999,7533.236999999999,12581.681999999999,False,10934.825,11154.0,11044.4125,10771.720000000001,11896.89,False,True,-1,-1.0,-1,0,hold
364,2020-09-06,10168.23,10348.97,10003.0,10258.13,190207.654,-1.0104560622914407,89.89999999999964,827.2491494297565,0.0,0,345.96999999999935,180.26000000000022,165.70999999999913,345.96999999999935,848.2440000000003,12581.681999999999,7631.253,12581.681999999999,False,10934.825,11154.0,11044.4125,10793.21,11392.64,False,True,-1,-1.0,-1,0,hold
365,2020-09-07,10258.13,10420.55,9879.68,10378.76,258476.949,-0.3464312360109318,120.63000000000102,825.0423980304809,0.0,0,540.869999999999,162.42000000000007,378.4499999999989,540.869999999999,795.418,12536.368999999999,7763.861,12536.368999999999,False,10934.825,11154.0,11044.4125,10803.71,11568.36,False,True,-1,-1.0,-1,0,hold
366,2020-09-08,10379.3,10443.79,9842.01,10129.02,317802.322,1.1467556336902731,250.27999999999884,827.9558352887253,0.0,0,601.7800000000007,65.03000000000065,536.75,601.7800000000007,601.0060000000001,11945.918000000001,8339.882000000001,11945.918000000001,False,10934.825,11154.0,11044.4125,10803.71,11790.0,False,True,-1,-1.0,-1,0,hold
367,2020-09-09,10130.0,10346.0,9981.13,10219.29,151222.689,-1.4190838839735456,89.29000000000087,808.627456297183,0.0,0,364.8700000000008,216.97999999999956,147.89000000000124,364.8700000000008,522.5560000000002,11731.233,8595.896999999997,11731.233,False,10934.825,11154.0,11044.4125,10815.215,11767.89,False,True,-1,-1.0,-1,0,hold
368,2020-09-10,10219.29,10484.6,10211.67,10335.91,187667.873,-1.274995712570758,116.61999999999898,808.4704076772252,0.0,0,272.9300000000003,265.3099999999995,7.6200000000008,272.9300000000003,425.284,11623.987000000001,9072.283,11623.987000000001,False,10884.79,11154.0,11019.395,10826.02,11859.04,False,True,-1,-1.0,-1,0,hold
369,2020-09-11,10335.91,10397.85,10200.8,10387.81,135929.303,-0.1934489402697677,51.899999999999636,808.9977703957434,0.0,0,197.0500000000011,61.94000000000051,135.11000000000058,197.0500000000011,395.50000000000034,11485.825,9112.825,11485.825,False,10641.79,11154.0,10897.895,10885.71,11921.23,False,True,-1,-1.0,-1,0,hold
370,2020-09-12,10387.81,10477.7,10271.0,10438.28,97429.037,-0.7810580542896605,50.470000000001164,807.6420355647848,0.0,0,206.70000000000073,89.89000000000124,116.80999999999949,206.70000000000073,328.66600000000074,11360.348000000002,9388.351999999999,11360.348000000002,False,10222.175,11105.79,10663.9825,10969.64,12298.06,False,True,-1,-1.0,-1,0,hold
371,2020-09-13,10438.29,10580.0,10209.01,10327.72,159021.843,1.0736185222031065,110.57000000000153,807.4584319946512,0.0,0,370.9899999999998,141.71999999999935,229.27000000000044,370.9899999999998,282.50800000000055,11242.029000000002,9546.981,11242.029000000002,False,10194.29,10934.825,10564.5575,10984.71,11960.79,False,True,-1,-1.0,-1,0,hold
372,2020-09-14,10327.72,10746.06,10241.57,10664.1,205260.236,-0.2436530114751141,336.380000000001,814.6129965234582,0.0,0,504.4899999999998,418.34000000000015,86.14999999999964,504.4899999999998,310.43200000000036,11242.029000000002,9562.518999999998,11242.029000000002,False,10294.035,10934.825,10614.43,11012.865,11763.87,False,True,-1,-1.0,-1,0,hold
373,2020-09-15,10664.1,10923.42,10592.0,10776.78,247657.23,-1.3013844515441875,112.68000000000029,814.1376653795451,0.0,0,331.4200000000001,259.3199999999997,72.10000000000036,331.4200000000001,322.1300000000003,11242.029000000002,9791.319999999998,11242.029000000002,False,10382.715,10934.825,10658.77,11077.310000000001,11857.92,False,True,-1,-1.0,-1,0,hold
374,2020-09-16,10776.88,11089.08,10661.9,10948.17,252881.019,-0.8226399673069014,171.29000000000087,809.1143792186497,0.0,0,427.1800000000003,312.2999999999993,114.88000000000102,427.1800000000003,368.1560000000001,11242.029000000002,9771.021999999999,11242.029000000002,False,10465.545,10934.825,10700.185000000001,11154.0,11538.53,False,True,-1,-1.0,-1,0,hold
375,2020-09-17,10948.16,11040.0,10740.0,10935.33,186484.361,15.224473889321983,12.829999999999927,767.3658126257063,0.0,0,300.0,91.82999999999993,208.17000000000007,300.0,386.816,11242.029000000002,9729.552,11242.029000000002,False,10535.105,10934.825,10734.965,11154.0,11670.47,False,True,-1,-1.0,-1,0,hold
376,2020-09-18,10935.97,11035.0,10810.1,10926.29,136028.351,12.003099173555666,9.679999999998472,330.2066936007578,0.0,0,224.89999999999964,99.67000000000007,125.22999999999956,224.89999999999964,357.59799999999996,11242.029000000002,9849.756,11242.029000000002,False,10644.939999999999,10934.825,10789.8825,11154.0,11654.0,False,True,-1,-1.0,-1,0,hold
377,2020-09-19,10926.3,11177.0,10880.0,11073.74,126239.232,-0.7003526858383061,147.4400000000005,300.8460637513767,0.0,0,297.0,250.70999999999913,46.29000000000087,297.0,316.1,11242.029000000002,10080.2,11242.029000000002,False,10688.9,10934.825,10811.8625,11154.0,11753.3,False,True,-1,-1.0,-1,0,hold
378,2020-09-20,11073.2,11073.9,10751.0,10914.28,150450.562,1.0274351875157348,158.92000000000007,276.89219801312856,0.0,0,322.89999999999964,0.15999999999985448,322.7399999999998,322.89999999999964,314.3959999999999,11242.029000000002,9969.262,11242.029000000002,False,10693.005000000001,10934.825,10813.915,11154.0,11327.17,False,True,-1,-1.0,-1,0,hold
379,2020-09-21,10915.52,10980.69,10281.0,10414.73,333047.145,0.2670380798338612,500.7900000000009,382.537748687432,-0.0005332336504999315,1,699.6900000000005,66.40999999999985,633.2800000000007,699.6900000000005,368.89799999999997,11242.029000000002,9524.151000000002,11242.029000000002,False,10693.005000000001,10934.825,10813.915,11154.0,11466.22,False,True,-1,1.0,1,1,long
380,2020-09-22,10414.73,10574.08,10353.1,10523.32,179900.686,-0.4674463578598411,108.59000000000015,382.14460241113727,0.0,0,220.97999999999956,159.35000000000036,61.6299999999992,220.97999999999956,353.0939999999999,11242.029000000002,9404.308,11242.029000000002,False,10709.285,10934.825,10822.055,11154.0,11335.53,False,True,-1,-1.0,-1,-1,square_off
381,2020-09-23,10523.32,10531.94,10132.21,10237.91,203027.542,0.3703444168038989,285.40999999999985,388.5628560828068,0.0,0,399.7300000000014,8.6200000000008,391.1100000000006,399.7300000000014,388.06000000000023,11242.029000000002,9167.895,11242.029000000002,False,10654.605,10934.825,10794.715,11154.0,11526.85,False,True,-1,-1.0,-1,0,hold
382,2020-09-24,10237.91,10837.27,10191.0,10724.92,241646.573,-0.23069341491961215,487.0100000000002,459.0407332424393,0.0004736933839543583,-1,646.2700000000004,599.3600000000006,46.909999999999854,646.2700000000004,457.9140000000003,11242.029000000002,9140.393,11242.029000000002,False,10654.605,10934.825,10794.715,11154.0,11466.66,False,True,-1,-1.0,-1,0,hold
383,2020-09-25,10724.91,10754.29,10551.56,10683.51,170930.773,3.1871980676328957,41.399999999999636,459.8891790754809,0.0,0,202.73000000000138,29.3700000000008,173.36000000000058,202.73000000000138,433.8800000000007,11242.029000000002,9351.284999999996,11242.029000000002,False,10654.605,10934.825,10794.715,11154.0,11714.14,False,True,-1,-1.0,-1,0,hold
384,2020-09-26,10683.5,10827.8,10642.23,10726.5,109340.491,-2.3558139534883553,43.0,460.1871042348334,0.0,0,185.5699999999997,144.28999999999905,41.280000000000655,185.5699999999997,331.0560000000005,11242.029000000002,9741.846999999998,11242.029000000002,False,10654.605,10934.825,10794.715,11154.0,11658.11,False,True,-1,-1.0,-1,0,hold
385,2020-09-27,10726.5,10793.5,10584.0,10768.0,123440.716,-0.6144578313253012,41.5,460.4908321620536,0.0,0,209.5,67.0,142.5,209.5,328.76000000000056,11242.029000000002,9702.469999999998,11242.029000000002,False,10654.605,10884.79,10769.6975,11154.0,11930.18,False,True,-1,-1.0,-1,0,hold
386,2020-09-28,10768.0,11024.0,10627.19,10691.45,187105.377,0.8394513389941323,76.54999999999927,460.2963822988736,0.0,0,396.8099999999995,256.0,140.8099999999995,396.8099999999995,328.1760000000002,11242.029000000002,9841.067000000001,11242.029000000002,False,10603.055,10641.79,10622.4225,11154.0,11396.96,False,True,-1,-1.0,-1,0,hold
387,2020-09-29,10691.94,10863.94,10631.49,10836.98,146888.319,-0.18587975730833647,145.03999999999905,435.40579918349664,0.0,0,232.45000000000073,172.48999999999978,59.960000000000946,232.45000000000073,245.41200000000026,11242.029000000002,10011.479,11242.029000000002,False,10578.105,10492.79,10535.4475,11154.0,10141.08,False,True,-1,-1.0,-1,0,hold
388,2020-09-30,10836.99,10845.99,10660.05,10773.0,132834.116,1.7651195499296939,63.98999999999978,434.81766677268007,0.0,0,185.9400000000005,9.010000000000218,176.9300000000003,185.9400000000005,242.0540000000001,11242.029000000002,10026.858,11242.029000000002,False,10578.105,10492.79,10535.4475,11154.0,10448.0,False,True,-1,-1.0,-1,0,hold
389,2020-10-01,10773.0,10935.14,10442.0,10612.63,253619.622,1.0639770530647774,160.3700000000008,433.97043573235146,0.0,0,493.1399999999994,162.13999999999942,331.0,493.1399999999994,303.56800000000004,11242.029000000002,9777.866,11242.029000000002,False,10578.105,10509.505000000001,10543.805,11154.0,10168.71,False,True,-1,-1.0,-1,0,hold
390,2020-10-02,10612.62,10660.0,10371.03,10565.15,224747.037,4.089319570254776,47.470000000001164,432.7537061539013,0.0,0,288.96999999999935,47.3700000000008,241.59999999999854,288.96999999999935,319.4619999999999,11242.029000000002,9557.128999999999,11242.029000000002,False,10607.5,10509.505000000001,10558.5025,11154.0,10258.13,False,True,-1,-1.0,-1,0,hold
391,2020-10-03,10565.44,10596.0,10491.11,10537.96,76315.911,1.7048762736534275,27.480000000001382,431.9124616539459,0.0,0,104.88999999999942,30.850000000000364,74.03999999999905,104.88999999999942,261.07799999999986,11242.029000000002,9760.321,11242.029000000002,False,10697.515,10509.505000000001,10603.51,11154.0,10378.76,False,True,-1,-1.0,-1,0,hold
392,2020-10-04,10537.96,10694.0,10514.0,10660.16,90912.105,-0.27692307692307644,122.20000000000073,430.6524268817151,0.0,0,180.0,156.04000000000087,23.959999999999127,180.0,250.58799999999974,11242.029000000002,9852.236,11242.029000000002,False,10697.515,10579.064999999999,10638.289999999999,11154.0,10129.02,False,True,-1,-1.0,-1,0,hold
393,2020-10-05,10660.16,10792.0,10608.9,10785.0,130589.137,-0.05607177186799096,124.84000000000015,428.6928401582503,0.0,0,183.10000000000036,131.84000000000015,51.26000000000022,183.10000000000036,250.0199999999997,11242.029000000002,9950.390000000001,11242.029000000002,False,10697.515,10654.605,10676.06,11154.0,10219.29,False,True,-1,-1.0,-1,0,hold
394,2020-10-06,10784.99,10792.0,10510.66,10593.65,184895.25,0.4337305320372098,191.34000000000015,348.8054217036265,0.0,0,281.34000000000015,7.0,274.34000000000015,281.34000000000015,207.65999999999985,11242.029000000002,10028.35,11242.029000000002,False,10697.515,10654.605,10676.06,11154.0,10335.91,False,True,-1,-1.0,-1,0,hold
395,2020-10-07,10593.65,10675.0,10540.29,10658.75,106700.522,-0.24961597542242564,65.10000000000036,347.87499363435694,0.0,0,134.70999999999913,81.35000000000036,53.35999999999876,134.70999999999913,176.80799999999982,11138.069,10077.221000000001,11138.069,False,10653.085,10654.605,10653.845,11154.0,10387.81,False,True,-1,-1.0,-1,0,hold
